"Code","Name","Detail"
"  ECN 432","  MICROPROCESSOR AND MICROCONTROLLER"," 8085 MICROPROCESSOR 6  1 Introduction to Microprocessors and Microcomputers, 8085 Microprocessor architecture, Pin configuration, GPRs, Flags, Data bus, Address bus, other signals, 8085-based microcomputer  PROGRAMMING AND INTERFACING FOR 8085 10 Programming model, instruction classifications, Addressing Modes, opcode and operand,  2 fetch and execution cycle, timing diagram, machine cycle, instruction cycle and T states Data Transfer, Arithmetic, Logical Branch and Machine control group of instructions- programming examples Memory interfacing concepts and examples, Basic interfacing concepts  3 STACKS AND SUBROUTINES 3 Stack, subroutine, restart, and conditional call and return instructions  4 COUNTERS AND TIME DELAYS 3 Counters and time delays, generating pulse waveforms INTERRUPTS OF 8085 3  5 Vectored and non-vectored, maskable and non-maskable interrupts, Use of RIM and SIM instructions  6 8051 MICROCONTROLLERS 4 Architecture, Pin configuration, SFR’s, Memory, 8051 Addressing modes 8051 INSTRUCTIONS 5 Introduction to 8051 assembly language programming JUMP, LOOP and CALL  7 instructions, Arithmetic instructions Unsigned addition and subtraction, unsigned multiplications and Division, signed number concepts and arithmetic operations, Logic and Compare instructions  VO PORT PROGRAMMING 5  8 Single bit instruction programming, Single bit operations with CY, Programming 8051 timers, counter programming, generating pulse waveforms  9 8051 INTERRUPTS 3     Programming Timer Interrupts, Programming External Hardware Interrupts           Course"
"  ECN 433","  COMMUNICATION SYSTEMS"," INTRODUCTION TO COMMUNICATION SYSTEMS 2 1 Principles of Communication (Analog and Digital), Block Diagram and subsystem description, Signal to Noise Ratio, Channel Bandwidth, Rate of Communication, Modulation NOISE AND INTERFERENCE 4 Classification of noise, sources of noise, atmospheric noise, shot noise, thermal and white 2 noise, noise spectral density, noise calculations, Noise Figure of Devices, Circuits and Cascaded Networks, Experimental Determination of NF, Noise Calculations for different Communication Systems ANALOG MODULATION TECHNIQUES 8 3 Characteristics of AM and FM Generation and detection techniques for Amplitude Modulation(AM)-Full Carrier, AM-Double sideband, Single Side Band, FM and PM 4 RADIO RECEIVER 4 Super heterodyne receivers and their characteristics PULSE MODULATION SYSTEMS 4 5 Sampling theorem, Pulse Amplitude Modulation, Pulse Width Modulation, Pulse Position Modulation, Pulse Code Modulation, Differential PCM, Delta Modulation, Adaptive Delta Modulation DIGITAL MODULATION TECHNIQUES 8 6 Generation, detection and probability of error analysis of OOK,BPSK, coherent and non-  coherent FSK, QPSK and DPSKQAM, MSK and multicarrier modulation Comparison of bandwidth and bit rate of digital modulation schemesADVANCED COMMUNICATION SYSTEMS  Satellite Communication  Types of satellite orbits, satellite transponder, multiple access techniques, basic link design Mobile Communication  Cellular concepts, propagation characteristics, GSM and CDMA standards  Optical Communication  Optical fiber propagation, loss and dispersion, types of fibers, Optical sources and detectors, Optical link     12        Course"
"  ECN 461","  VIRTUAL INSTRUMENTATION","  GRAPHICAL SYSTEM DESIGN 3  1 Graphical system design model (GSD),Design with GSD, Virtual instrument  Traditional Instrument, Virtual Instrumentation in engineering process, LabVIEW and VI, Comparison between conventional programming and graphical programming INTRODUCTION TO LABVIEW 8 Components of LabVIEW, front panel, Tools and other Palettes, controls and indicators, data  2 types and conversions, operations on numbers, loops (FOR, WHILE), Feedback, Auto  indexing, Local Variable, Global Variables, Shift Registers, sub-VI creation, sequence structure, case structure, Formula Node,Arrays and cluster, Inter-conversion of arrays andclusters, charts and graphs and property nodes, state machines, strings and string manipulation, output to files and input from files                 DATA ACQUISITION 6 Basic of data acquisition (Classification of signals, Real World signals, Analog Interfacing, 3 Connecting the signal to board, Practical Vs Ideal interfacing), Signal conditioning, DAQ Hardware Configuration, Measurement and Automation Explorer, Interfacing with assistants (AQ assistant, analysis assistants, Instrument assistants) INSTRUMENT CONTROL 5 4 Introduction, GPIB communication, Hardware specifications, Software Architecture, Instrument I/O assistant, VISA, Instrument Drivers, Serial Port Communication IMAQ VISION 5 5 Vision Basics, Image processing and analysis, particle analysis, Machine Vision, Machine Vision Hardware and Software MOTION CONTROL 7 6 Components of motion control system Software for configuration, prototyping and development, motion controller, move types, motion amplifier and drives, feedback devices and motion I/O ‘VIRTUAL INSTRUMENTATION APPLICATIONS (BASED ON LABVIEW) 8 Development of a complete application in any of these fields like communication system 7 (analog and digital communication), control system (motion control, temperature, current  control etc), Digital Signal Processing (Fourier transforms, power spectrum, correlation methods, windowing  filtering), Image acquisition and processing etc           Course"
"  ECN 403","  NEURAL NETWORKS AND FUZZY SYSTEMS","ures                                                                          INTRODUCTION TO NEU NET 4 1 Artificial Neural Networks, Biological Neural Networks, Applications of Neural Nets, Architecture of Neural Networks, History of Neural Networks, MC Culloch-Pitt Neuron 2 PATTERN CLASSIFICATION 4 Biases and threshold, Linear separability, Hebbnet, Perceptron, Adaline, Madaline PATTERN ASSOCIATION 6 3 Training Algorithms for Pattern Association, Heteroassociative Memory Neural Network, Auto associative Net, Iterative Auto associative Net, Bidirectional Associative Memory (BAM) NEURAL NETWORKS BASED ON COMPETITION 6 4 Maxnet, Mexican Hat, Hamming Net, Kohonen Self Organizing Maps, Learning Vector Quantization, Full and Forward Counterpropagation 5 ADAPTIVE RESONANCE THEORY 4 Introduction, Architecture and algorithm of ARTI and ART2 BACKPROPAGATION NEURAL NET 4 6 Standard Back propagation, Architecture, Algorithm, Variations, Derivation of learning tules FUZZY LOGIC AND SETS 6 @ Concepts of fuzzy logic, Crisp and fuzzy sets, properties of fuzzy sets, operations on fuzzy sets, fuzzy relations, operations on fuzzy relations FUZZY LOGIC SYSTEM COMPONENTS 4 8 Membership function, features of membership function, fuzzification, membership value assignment, fuzzy decision making, fuzzy system, FUZZY RULE BASED SYSTEM 4 9 Formation of rules, decomposition of rules, aggregation and properties of fuzzy rules, fuzzy interference systems Course"
" ECN 462"," MICROCONTROLLERS AND THEIR APPLICATIONS"," 1 DIGITAL LOGIC 2 Boolean algebra, Logic Families, TTL, Gates, Latches, Encoders  Decoders 2 8051 MICRO CONTROLLERS 3 Architecture, Pin configuration, SFR’s, Memory, 8051 Addressing modes 8051 INSTRUCTIONS 5 Introduction to 8051 assembly language programming JUMP, LOOP and CALL 3 instructions, Arithmetic instructions Unsigned addition and subtraction, unsigned multiplications and Division, signed number concepts and arithmetic operations, Logic And Compare instructions, BCD and ASCII Application Programs Role of Assembler VO PORT PROGRAMMING S 4 Single bit instruction programming, Single bit operations with CY, Reading Input Pins Vs Port latch, Programming 8051 timers, counter programming 5 INTERFACING WITH 8051 5 LCD  Keyboard Interfacing, ADC,DAC and Sensor Interfacing 6 SERIAL COMMUNICATION 2 8051 connection to RS 232, 8051 serial communications Programming INTERRUPTS 3 @ Programming Timer Interrupts, Programming External Hardware Interrupts, Programming the Serial Communication Intermpts, Interrupt Priority in the 8051 8 PIC18F FAMILY 3 Architecture of PIC 18F Microcontroller, PIC18F instructions and assembly language PROGRAMMING MODEL 8 9 PICI18F programming model, instruction set, instruction format Data copy, arithmetic, branch, logical, bit manipulation and multiply-divide instructions Stacks, subroutines and macros Role of Assembler 10 INPUT/OUTPUT PORTS AND INTERFACING 3 PIC18 I/O ports and interfacing with peripherals u INTERRUPTS AND TIMERS OF PIC a  2 Concepts of Interrupts and Timers Interrupts and their implementation in PIC18 SERIAL 1/0 3 12 Concept of serial I/O ELA-232 and PIC18 serial communication module Serial Peripheral Interface, Inter-integrated Circuit Protocol Course"
" ECN 402","   DIGITAL IMAGE PROCESSIN"," FUNDAMENTALS OF IMAGE PROCESSING Introduction ,Steps in image processing  9 1 systems, Image acquisition, Sampling and Quantization , Pixel relationships , Color fundamentals and models, File formats, Image operations, Arithmetic, Geometric and Morphological IMAGE ENHANCEMENT Spatial Domain Gray level Transformations, Histogram  9 2 processing, Spatial filtering smoothing and sharpening Frequency Domain Filtering in frequency domain, DFT, FFT, DCT, Smoothing and sharpening filters - Homomorphic Filtering IMAGE SEGMENTATION AND FEATURE ANALYSIS Detection of Discontinuities,  8 3 Edge operators, Edge linking and Boundary Detection, Thresholding, Region based seginentation, Morphological Watersheds, Motion Segmentation, Feature Analysis and Extraction MULTI RESOLUTION ANALYSIS AND COMPRESSIONS Multi Resolution  8 4 Analysis Image Pyramids, Multi resolution expansion, Wavelet Transforms, Image compression Fundamentals, Models, Elements of Information Theory, Error free compression, Lossy Compression, Compression Standards 5 APPLICATION OF IMAGE PROCESSING Image classification, Image recognition,  8 Image fusion, Stereography, Colour Image Processing Pattern recognition Course"
" ECN 413"," NANO TECHNOLOGY"," INTRODUCTION TO NANOTECHNOLOGY AND NANO MATERIALS 12 1 History, ethical issues, applications in different fields, bottom up and top down approaches, Introduction to Zero, One and Two Dimensional Nanostructures, Quantum devices Resonant tunneling diode, Coulomb Blockade, Single Electron Transistor NANOMATERIAL SYNTHESIS TECHNIQUES 10 2 Physical methods ball milling, Atomic Layer Deposition, Molecular beam epitaxy, spray pyrolysis, Chemical Methods Sol gel, self-assembly, Chemical Vapor depositions, template manufacturing NANO-FABRICATION 8 High resolution nano lithography, E-beam and nano imprint lithography, Dip-Pen 3 lithography, AFM Lithography Nano characterization High Resolution TEM, Scanning Probe Microscopes Atomic Force Microscope and Scanning Tunneling Microscope, Nano manipulator, Lab on a Chip concept APPLICATIONS 12 4 Carbon nanotubes, structures and synthesis, growth mechanism and properties, devices applications, Nanowires synthesis and characterization, Molecular Switches and logic gates Course"
"  GSC101","  ENVIRONMENTAL SCIENCES","s     Multi-discipline nature of environmental studies as applied to different engineering streams -  6                        1 Definitions, scopes and explanations  2 Types of Ecosystems — System dynamics — Understanding ecosystems, Ecosystem 6 degradation, Resource utilization, Ecosystem diversity, Habitat classification  3 Natural Resources Renewable and non-renewable- Natural resources and associated 6 problems, Non-renewable resources, Renewable resources  4 Energy and Environment- Fossil fuel, Geothermal, tidal, nuclear, solar, wind, hydropower   6 biomass  5 Environment pollution- Air Pollution, Water Pollution, Soil Pollution, Marine Pollution, 6 Noise Pollution, Thermal Pollution, Nuclear hazards  6 Cleaner Production and life cycle analysis - LCA methodology, steps and tools, ELA and  6 Environment audit Environment Development and Society- Emerging technology for sustainable development  6  7 and environment management, public participation and provision in management and     legislation        Course"
" MAN 101"," MATHEMATICST"," 1 INFINITE SERIES 8  Infinite series and convergence, alternating series, power series and convergence Taylor’s and Maclaurin’s Series (Scope as in Chapter 8, Sections 81, 83 — 89 of Reference Book 1)     2 MULTIVARIABLE FUNCTIONS 10 Limit, Continuity and Partial Derivatives Euler’s Theoem for Homogeneous functions Differentiability, Linearization and Differentials Chain rule Extreme values and Saddle Points Lagrange multipliers Taylor’s Formula  (Scope as in Chapter 12, Sections 121 — 126, 128 — 1210 of Reference Book 1)     3 SOLID GEOMETRY 4 Cylinders and Quadric surfaces, Cylindrical and Spherical Coordinates (Scope as in Chapter10, Sections106 and 107 of Reference Book 1)     4 INTEGRAL CALCULUS 8 Area between plane curves Volumes of solids of revolution Lengths of plane curves Areas of surfaces of revolution Double integrals in rectangular and Polar form, Triple integrals in Rectangular, Cylindrical and Spherical coordinates, Substitutions in Multiple Integrals (Scope as in Chapter 5, Sections 51, 53, 55, 56 and Chapter 13 Sections 131, 133, 134,136 and 137 of Reference Book 1)     5 ORDINARY DIFFERENTIAL EQUATIONS 12 First order exact differential equations, Integrating factor, Orthogonal trajectories, Second and Higher order Linear Differential Equations with constant coefficients, Differential Operators, Methods of Variation of Parameters and Undetermined Coefficients, Euler Cauchy Equation, Wronskian (Scope as in Chapter 1, Section 15, 18 Chapter 2, 21-24, 26, 29-210, 213- 215 of Reference Book 2)           Course"
"  MAN 103","  PROBABILITY AND STATISTICS","s     RANDOM VARIABLES AND PROBABILITY DISTRIBUTIONS  Random variables, Discrete, Continuous and Joint Probability distributions, Marginal and Conditional distributions, Independent random variables, Expectation, Variance and Covariance, Means and variances of linear combinations of random variables, Chebyshev’s inequality, Binomial, Poisson, Uniform and Normal distributions, Normal and Poisson approximations to Binomial, Moments, Moment generating function  20     SAMPLING DISTRIBUTIONS  ESTIMATION  Population, Sample, Sampling distributions, Law of large numbers, Central limit theorem, Distribution of sample mean, Difference of means, Proportions and difference of proportions, Chi-square distribution, Student’s t-distribution, Estimation of parameters, Point estimate, Confidence interval for mean, difference of means and proportions  16     TESTS OF HYPOTHE Hypothesis, Test statistic, Critical region, Significance level, Single Sample and Two Samples tests for mean              Course"
"  MAN105","

VECTOR CALCULUS, FOURIER SERIES AND LAPLACE TRANSFORM"," VECTOR CALCULUS 20 Gradient, Divergence and Curl — their physical interpretation and representation in 1 cylindrical and spherical coordinates Line, surface and volume integrals Green’s theorem  in the plane, Stoke’s theorem, Divergence theorem, Irrotational and Solenoidal Fields, Applications to Science and Engineering     FOURIER SERIES 12 Periodic functions, Trigonometric series, Fourier Series, Euler’s formulae, Conditions 2 for existence of Fourier series, Even and odd functions, Half range expansions, Complex Fourier series, Applications of Fourier series, Parseval’s identity, Harmonic analysis     LAPLACE TRANSFORM 10 Laplace transform, Inverse transform, properties, Transforms of derivatives and integrals, Unit step function, Dirac’s delta function, Differentiation and integration of transforms, Applications to differential equations           Course"
"  MAN 106","  PARTIAL DIFFERENTIAL EQUATIONS AND SPECIAL FUNCTIONS"," PARTIAL DIFFERENTIAL EQUATIONS 17 1 Formation and solution of first order partial differential equations, Linear equations of higher order with constant coefficients, Applications to Engineering problems SPECIAL FUNCTIONS 25 Series solution of differential equations, Power series methods, Series solution of Legendre’s differential equation Legendre’s polynomial, generating functions, Recurrence 2 relations, Frobenius method, Series solution of Bessel’s differential equation, Bessel’s functions, Modified Bessel’s functions, generating functions, Recurrence relations, Equations reducible to Bessel’s equation, Sturm Liouville’s problem, Eigen function expansions Course"
"  MAN 109","  NUMERICAL ANALYSIS"," ERRORS 5 1 Errors in numerical calculations, Absolute, relative and percentage errors, Round off and truncation errors, Error propagation, Loss of significant digits, Errors in series approximation, Speed of convergence SOLUTION OF EQUATIONS P 2 Bisection method, Fixed point iteration and its convergence, Acceleration of     convergence using Aitken’s method Regula-Falsi, Newton-Raphson, GeneralizedNewton’s, Chebyshev’s and Halley’s methods     INTERPOLATION 10 3 Lagrange Interpolation, Newton’s divided difference interpolation, Finite differences, Newton’s, Bessel’s, Stirling’s and Guass’ difference formulae     NUMERICAL DIFFERENTIATION  INTEGRATION 8 4 Differentiation using differences, Integration using Newton-cote’s formulas with errors, Gaussian Quadrature     SOLUTION OF LINEAR SYSTEM OF EQUATIONS 6 5 Direct methods - Gauss elimination, Partial pivoting, Complete pivoting, Gauss-Jordan and factorization methods, Iterative methods-Gauss Siedal and Jacobi’s methods     NUMERICAL METHODS FOR DIFFERENTIAL EQUATIONS 6 6 Solution of first order differential equations using Taylor’s series, Euler’s, Picard’s and Runge-Kutta method upto 4"" order, Predictor-Corrector methods (Adam’s and Milne’s method),           Course"
"  PYN101","  OSCILLATIONS AND OPTICS"," 1 ULTRASONICS Production, detection and uses of ultrasonics, reverberation, sabine’s  3  formula (no derivation)        2 SHM Review of basic kinematics (displacement, velocity, acceleration, time period and 4 phase of vibration) and dynamics (restoring force and energetics) of simple harmonicmotion, differential equation of SHM, superposition of two SHM in one dimension, charge oscillations in LC circuits     DAMPED OSCILLATIONS Concept and cause of damping, differential equation of a 4 damped oscillator and different kinds of damping, Methods of describing damping of an oscillator - logarithmic decrement, relaxation time, quality factor, band width Series LCR circuit as a damped oscillator     FORCED OSCILLATIONS States of forced oscillations, differential equation of forced 5 oscillator — its displacement, velocity and impedance, behaviour of displacement and velocity with driver’s frequency, Power, bandwidth, Quality factor and amplification of forced oscillator, resonance in forced oscillators, forced oscillations in series LCR circuit     WAVE MOTION Wave equation and its solution, characteristic impedance of a string, 3 reflection and transmission of waves on a string at a boundary, reflection and transmission of energy, the matching of impedances     INTERFERENCE Division of wave front and amplitude Fresnel’s biprism, Newton’s 4 rings, Michelson interferometer and its applications for determination of ) and dh     DIFFRACTION Fresnel and Fraunhofer diffraction, qualitative changes in diffraction 5 pattern on moving from single slit to double slit, plane transmission grating, dispersive power  resolving power of a grating     POLARIZATION Methods of polarization, analysis of polarized light, quarter and half 4 wave plates, double refraction     LASERS Elementary idea of LASER production, spontaneous emission, stimulated 4 emission, Einstein’s coefficients, Helium-Neon, Ruby and semiconductor lasers, applications of lasers     10  FIBRE OPTICS Basics of optical fibre - its numerical aperture, coherent bundle, step 4 index and graded index fibre, material dispersion, fibre Optics sensors, applications of optical fibre in communication systems     11        HOLOGRAPHY Basic principle, theory and requirements 2"
"  PYN102"," ____ CONDENSED MATTER PHYSIC","s     CRYSTAL STRUCTURE Space lattices and their symmetries, crystal structures (cubic and hexagonal cells), assignment of coordinates, directions and planes in crystals, linear, planer and space densities in crystals, close packed morphology (Hexagonal and cubic close packing), single and polycrystalline structures, interstitial spaces (trigonal, tetrahedral and octahedral voids, crystal Structure analysis, X-ray diffraction and Bragg’s law, crystal defects, Point, line, surface and volume imperfections  (11)     THEORY OF METALS Free electron theory, electrical properties, thermal properties, motion in magnetic field (cyclotron resonance), Zone theory Band theory of solids, Kronig- Penney Model (qualitative), conductors, insulators and semiconductors  ©     DIELECTRIC MATERIALS Review of basic formulas, dielectric constant and polarizability, sources of polarizability, classical treatment of dipolar, ionic and electronic polarizability, piezoelectricity, ferroelectrcity  ()     MAGNETIC MATERIALS Review of basic formulas, magnetic susceptibility, classification of materials, Langevin diamagnetism, paramagnetism (only classical treatment), magnetism in metals, ferromagnetism in insulators, anti-ferromagnetism and ferrimagnetism, ferromagnetism in metals, ferromagnetic domains, hysteresis  (8)     SUPERCONDUCTIVITY Zero resistance, occurrence of superconductivity, Meissner effect, critical field, thermodynamics of superconducting transitions, electrodynamics of superconductors, qualitative idea of BCS theory  ()     SEMICONDUCTORS p-type and n-type semiconductors, statistics of electrons and holes, Hall effect (for single as well as both type of charge carriers)  (4)     NANOTECHNOLOGY Introduction, Synthesis of Nanoparticles Mechanical Method, Sputtering, Chemical Vapour Deposition, Sol-gel Technique, Applications of     Nanotechnology     @)"
"  PYN - 105","  MECHANICS","s     1  KINEMATICS OF A PARTICLE Introduction Rectilinear Kinematics General Curvilinear Motion Curvilinear Motion Rectangular Components, Normal and Tangential Components, Cylindrical Components Absolute Dependent Motion Analysis of Two Particles Relative-Motion Analysis of Two Particles Using Translating Axes Motion of a Projectile  5     KINETICS OF A PARTICLE FORCE AND ACCELERATION Newton's Laws of Motion The Equation of Motion Equation of Motion for a System of Particles Equations of Motion Rectangular Coordinates, Normal and Tangential Coordinates, Cylindrical Coordinates Central-Force Motion and Space Mechanics     KINETICS OF A PARTICLE WORK AND ENERGY The Work of a Force Principle of Work and Energy Principle of Work and Energy for a System of Particles Power and Efficiency Conservative Forces and Potential Energy Conservation of Energy     KINETICS OF A PARTICLE IMPULSE AND MOMENTUM Principle of Linear Impulse and Momentum Principle of Linear Impulse and Momentum for a System of Particles Conservation of Linear Momentum for a System of Particles Impact Angular Momentum Relation Between Moment of a Force and Angular Momentum Angular Impulse and Momentum Principles     PLANAR KINEMATICS OF A RIGID BODY Rigid-Body Motion Translation Rotation About a Fixed Axis Absolute General Plane Motion Analysis Relative-Motion Analysis Velocity, Instantaneous Center of Zero Velocity, Acceleration Relative-Motion Analysis using Rotating Axes     PLANAR KINETICS OF A RIGID BODY FORCE AND ACCELERATION Moment of Inertia Planar Kinetic Equations of Motion Equations of Motion Translation, Rotation About a Fixed Axis, and General Plane Motion     PLANAR KINETICS OF A RIGID BODY WORK AND ENERGY Kinetic Energy The Work of a Force The Work of a Couple Principle of Work and Energy Conservation of Energy        PLANAR KINETICS OF A RIGID BODY IMPULSE AND MOMENTUM Linear and Angular Momentum Principle of Impulse and Momentum Conservation of Momentum Eccentric Impact9 THREE-DIMENSIONAL KINEMATICS OF A RIGID BODY Rotation About a Fixed  3 Point The Time Derivative of a Vector Measured from a Fixed and Translating-Rotating System General Motion Relative-Motion Analysis using Translating and Rotating Axes  10 THREE-DIMENSIONAL KINETICS OF A RIGID BODY Moments and Products of  3  Inertia Angular Momentum Kinetic Energy Equations of Motion Gyroscopic Motion Torque-Free Motion           Course"
"  PYN-106"," < ELECTROMAGNETIC THEORY","s     ‘VECTORS AND FIELDS  Cartesian coordinate System, Cylindrical and Spherical coordinate Systems, Constant coordinate surfaces, Del operator, Gradient, Divergence of a Vector and Divergence Theorem, Curl of a vector and Stoke’s theorem, Gradient, Divergence, Curl and Laplacian in the three coordinate Systems, Laplacian of a scalar, Scalar  Vector Fields, Classification of Vector field Sinusoidally time-varying fields, Complex Numbers and Phasor technique  10     ELECTROSTATICS  Field intensity, Gauss’s law  its applications, Maxwell’s 1 eqn (Electrostatics), Electric Energy and potential, the line integral, Potential gradient, the dipole fields, Energy density in an electrostatic field  Current and current density, Continuity of current, Metallic conductors, Conductor properties and boundary conditions, the nature of Dielectric materials and related Boundary conditions, Capacitance, Capacitance of a two-wire line, Current analogies  Electrostatic boundary-value problems, Laplace’s and Poisson’s equations, Uniqueness theorem, General procedure for solving Laplace’s and Poisson’s equation , Resistance and capacitance, Method of images  10        MAGNETOSTATICS Biot-Savart’s law, Ampere’s circuital law, Applications of Ampere’s law, Magnetic flux and        llmagnetic flux density-Maxwell’s eqn, Maxwell’s eqn for static electromagnetic fields, Scalar and vector magnetic potentials  Magnetic dipole, Force due to Magnetic field on a differential current element, force between  two differential current elements, Force and torque on a closed circuit, The nature of magnetic materials, Magnetization and permeability, Magnetic boundary conditions, Inductors and inductances, Magnetic energy, Magnetic circuits, Potential energy and force on magnetic materials                                                                                            MAXWELL’S EQUATIONS AND ELECTROMAGNETIC WAVE PROPAGATION  11 Faraday’s law, Displacement current, Maxwell’s equations in point form, Maxwell’s equations in integral form, Kirchoff’s Voltage law and Kirchoff’s Current law from 4 Maxwell’s equations, EM waves in general, EM wave propagation in Lossy Dielectrics, Wave propagation in lossless dielectrics, Plane waves in free space, Plane waves in Good conductors, Power  Poynting Vector, Reflection of a plane wave at normal incidence, Reflection of a plane wave at oblique incidence « e Number of"
"  CHN101","  APPLIED CHEMISTRY"," 1 WATER TREATMENT AND ITS ANALYSIS Boiler feed water and its problems,  7  Water Softening techniques, Domestic Water treatment, Chemical Analysis and related numerical problems     POLYMER CHEMISTRY Classification, Mechanism and methods of polymerization,  5 preparation, properties and uses of few engineering     SOLID STATE CHEMISTRY Introduction to structure and bonding-ionic solids, crystal  6 defects and applications of defect structure (transistors, rectifiers, photovoltaic cells and computer chips)Introduction to ceramics     LUBRICANTS/ FUEL CELL TECHNOLOGY/CORROSION Functions mechanism,  6 classification, properties and analysis of Lubricants and related numerical problems Introduction to electrochemistry, types of electrodes, Reference electrodes, Ion-selective electrodes, Concentration cells, Batteries, Fuel cells/ Types of corrosion, dry and wet corrosion and their mechanisms, types of electrochemical corrosion, factors influencing corrosion, Prevention of corrosion     ATOMIC AND MOLECULAR SPECTROSCOPY AAS- Principle, instrumentation and  10 applications of UV,IR and NMR spectroscopy and related problems     COORDINATION CHEMISTRY Crystal Field Theory, Splitting of octahedral,  4 tetrahedral and square planner complexes, Applications of crystal field theory     AROMATIC ELECTROPHILIC AND NUCLEOPHILIC SUBSTITUTION 4 Reaction mechanisms and applications           Course"
"  CHN-102","  PHYSICAL CHEMISTRY","s     CHEMICAL EQUILIBRIUM  General characteristics of chemical equilibrium, thermodynamic derivation of the law of chemical equilibrium, Van’t Hoff reaction isotherm Relation between Kp, Ke and Kx Temperature dependence of equilibrium constant-Van’t Hoff equation, Le Chatelier’s principle)  4     SOLUTIONS Ideal and non-ideal solutions, Raoults’s law, change of free energy, enthalpy, and entropy on mixing of liquids, distillation of binary solutions Partially miscible liquids such as Phenol- water, triethylamine- water, and Nicotine- water systems Henry’s law, Nernst distribution law, Colligative properties of dilute solutions Abnormal molar mass, degree of dissociation and association of solutes     CHEMICAL KINETICS Rate equation of reactions of various orders, rate mechanism, kinetics of complex reactions Concept of energy barrier and energy of activation Theories of reaction rates, measurement of extent of reaction, zero order reactions Rates of flow systems Lindemann theory of unimolecular reactions     SURFACE PHENOMENA Adsorption of gases by solids Types of adsorption, adsorption isotherms, Langmuir’s adsorption equation, BET equation for determination of surface area of adsorbents, applications of adsorption, catalysis, kinetics of surface reactions Introduction to micelles, emulsions and gels     PHASE EQUILIBRIA  Phase rule and its thermodynamic derivation One component systems-water, sulphur, Two component systems, construction and interpretation of general phase diagrams for liquid-vapour, liquid-liquid and liquid-solid systems Eutectics, freezing mixtures, ultra purity, zone refining     ELECTROCHEMISTRY Conductance of electrolytic solutions, transference number and its determination, Kohlrausch’s law of independent migration of ions, Interionic attraction theory, activity and activity coefficients of strong electrolytes, ionic equilibria Ionizaton of water, ionization constants of weak acids and weak bases, hydrolysis, pH, common ion effect, solubility product and salt effect     ELECTROCHEMICAL CELLS Reversible and irreversible cells, em-f and its measurement, cell reactions and emf, thermodynamics of electrode potentials, half- cell potential and its determination, Nernst equation, concentration cells, liquid junction potential, determination of activity co-efficient from cell potential data, potentiometric titrations"
"  CHN-103","  INORGANIC CHEMISTRY"," 1 QUANTUM THEORY AND ATOMIC STRUCTURE Introduction to wave mechanics,  4 the Schrodinger equation, the Schrodinger equation as applied to hydrogen atom, the origin of quantum numbers and shapes of orbitals 2 CHEMICAL BONDING Molecular orbital and valence bond theories of bond formation  7 and application of molecular orbital theory to the formation of homonuclear and heteronuclear diatomic molecules 3 THE SOLID STATE A recapitulation of close packing of spheres, structures of NaCl,  4 CsCl, ZnS, CaF2, crystal defects and applications of defect structures (transistors, rectifiers, photovoltaic cells and computer chips) 4 COORDINATION COMPOUNDS Part 1Werner’s theory, effective atomic number,  6  bonding of transition metal complexes valence bond theory, crystal field theory, crystal field splitting in tetrahedral, octahedral and distorted octahedral (square planar) crystal fields Thermodynamic aspects of coordination compounds (crystal field stabilization energies ofoctahedral and tetrahedral complexes, spectrochemical series)     COORDINATION COMPOUNDS Part2 Kinetic aspects of coordination compounds  6 (substitution reactions in complexes with coordination number 4 and 6 and their mechanism - SN, SN’) Magnetic behaviour of complexes — Para magnetism, diamagnetism, ferromagnetism and antiferromagnetism and measurement ofmagnetic susceptibility of complexes by Guoy’s method     ORGANOMETALLIC COMPOUNDS Nomenclature, types of ligands and bonding in  5 organometallic compounds, use of organometallics in industry     INORGANIC POLYMERS TYPES of inorganic polymers, polyphosphazenes,  5 polysiloxanes —their structures and properties     ROLE OF METALS IN BIOLOGICAL SYSTEMS Bio-inorganic Chemistry of Iron —  5 Heme proteins  Non-Heme iron proteins bioinorganic chemistry of cobalt-vitamin B12 and metalloenzymes           Course"
