"Code","Name","Detail"
"  AEN 462","  AIRCRAFT STRUCTURES"," BASIC ELASTICITY 7 1 Equations of equilibrium, plane stress, stresses on inclined planes, principal stresses compatibility equations ,plane strain ,principal strains, stress-strain relationship, numerical problems, 2- D problems, stress functions, bending of end loaded cantilever STATICALLY DETERMINATE AND INDETERMINATE STRUCTURES a 2 Statically determinate and indeterminate trusses Truss analysis by method of joints, Truss analysis with single and double redundancy, other structures with single redundancy, shear center MATRIX METHODS 7 3 Introduction of flexible and stiffness methods, choice of method stiffness matrix for elastic springs, analysis of pin jointed framework, stiffness matrix for uniform beams Finite Element Method for continuum structures ELASTIC BUCKLING OF COLUMNS AND PLATES 7 4 Buckling load of Euler columns with different end conditions, beam columns, effect of initial imperfections, pure bending of thin plates, plates subjected to distributed transverse loads LOADS ON AIRCRAFT a 5 Pure translation, inertia forces on rotating bodies, load factors for translational acceleration, load factors for angular acceleration, numerical problems ANALYSIS OF AIRCRAFT COMPONENTS a 6 Loads on structural components, functions of structural components, fabrication of structural components, connections, V-n diagram, Gust loads, crack propagation, stress concentration factor, crack tip plasticity, crack propagation rates Course"
"  AEN 463","  SPACE DYNAMICS"," PRINCIPLE OF ROCKET PROPULSION a Thrust, specific impulse, exhaust velocity, energy and efficiency, Tsiolkovsky’s rocket 1 equation, orbits, optimising a multistage rocket, optimising the rocket engines, strap-on boosters, Solar system, the planets, reference frames and coordinate systems, celestial sphere, the ecliptic, geocentric reference frames, velocity vector LAUNCH VEHICLE DYNAMICS 8 Range in the absence of gravity, Vertical motion the Earth’s gravitational field, Vehicle velocity, Range, Inclined motion in a gravitational field, Constant pitch angle, The flight 2 path at constant pitch angle, Motion in the atmosphere, Aerodynamics forces, Dynamic pressure, The gravity turn, Basic launch dynamics, Airless bodies, Typical Earth- launch trajectories, The vertical segment of the trajectory, The gravity turn or transition trajectory, constant pitch or the vacuum trajectory, Orbital injection, Actual launch vehicle trajectories, SPACE FLIGHT 8 Introduction, differential equations, Lagrange’s equation, orbit equation, space vehicle 3 trajectory, Kepler’s laws, introduction to earth and planetary trajectory, general equations of motion for atmospheric entry, application to ballistic entry Entry heating, lifting entry with application to Space Shuttle THE EARTH SATELLITE OPERATIONS 6 4 The Hohmann transfer, inclination-change maneuver, launch to rendezvous, decay life time, earth oblateness effect, low thrust orbit transfer SATELLITE ATTITUDE DYNAMICS 6 5 Torque —Free-axisymmetric rigid body, The general torque free rigid body, semi-rigid space craft, attitude control, Spinning and Non spinning space craft The Yo-Yo mechanism, gravity gradient satellite, the dual spin space craft INTERPLANETARY MISSIONS 7 6 Basic concepts, 2-D interplanetary trajectories, Hohmann trajectories, launch opportunities, fast interplanetary trajectories, 3-D interplanetary trajectories, launch of interplanetary spacecraft, trajectory about target planet Course"
" AEN 464"," INTRODUCTION TO AEROSPACE ENGINEERING","s     INTRODUCTION  Pre Wright Brothers era, Wright Flyer, Conventional airplane, progress in airplane design and applications, Current status Other kinds of heavier than air vehicles, helicopter, VSTOL machines  7     SPACE VEHICLES Missile and its types, space vehicles and its types, reusable space vehicles, space shuttle , satellites, types of satellites and their functions     AERODYNAMICS  Airfoil nomenclature, symmetric  cambered airfoils and their aerodynamic characteristics, angle of attack, 2-D and 3-D wing, wing as a lifting surface, types of wing planforms and their aerodynamic characteristics, centre of pressure and pressure coefficient, types of drag, lift to drag ratio as efficiency of a lifting surface, different types of flows laminar and turbulent, effect of viscosity, concept of boundary layer, boundary layer control, high coefficient of lift devices, subsonic, transonic, supersonic and hypersonic mach no, critical mach no, drag divergence mach no  10     AIRPLANE PROPULSION  Requirement of power to fly, balance of forces, various means of producing power for forward flight, piston engines jet propulsion-thrust equation, turbojet, turbofan, ramjet engines Locations of such engines, Propellor and its use Rocket engines     AIRPLANE STRUCTURES AND MATERIALS  Structural arrangement of the Wright Flyer, Structural details of landing gear, wing, fuselage and tail planes, functions of ribs, skin, spars, stringers, longerons Monocoque and semi- monocoque structures, materials for main components, composite materials     CONTROL SYSTEMS AND LEVEL FLIGHT Various types of flaps, function of rudder, elevator, ailerons, flaprons, elevons, types of tail planes, condition for straight  level flight, flight path angle           Cours  e"
" AEN 465"," ROCKET PROPULSION","s     HISTORY AND INTRODUCTION Development of German V-2 rocket propulsion, propulsion system of space shuttle, PSLV and GSLV launch vehicles Propulsion system of Ariane and Saturn launch vehicles  7     SOILD PROPELLANT ROCKET MOTORS  Basic configuration, the properties and the design of solid motors, Propellant composition, Additives, Toxic exhaust, thrust stability, thrust profile and grain shape, Integrity of the combustion chamber, Thermal protection, inter-section joints, Nozzle thermal protection,     LIQUID PROPELLANT ROCKET ENGINES  The basic configuration of the liquid propellant engine, the combustion chamber and nozzle, injection, ignition, liquid propellant distribution systems, cavitation , pogo, cooling of liquid fuelled rocket engines, example of rocket engine propellant flow, the space shuttle main engine     HYBRID PROPELLANT ROCKETS Applications and propellants, hybrid motor ballistics, performance analysis and grain configuration, design example, combustion instability     NUCLEAR ROCKETS  Introduction, reactor dimensions, neutron leakage, thermal stability, nuclear thermal propulsion, fuel elements, exhaust velocity, increasing operating temperature, nuclear thermal rocket engine, radiation and its management, propellant flow and cooling, nozzle and thrust generation     THRUST VECTOR CONTRO AND ROCKET TESTING  TVC mechanism with single nozzle, TVC with multiple thrust chambers and nozzles, testing and integration with vehicles, numerical problems, rocket testing, types of tests, test facilities and safeguards, instrumentation and data management, flight testing, post accident procedures           Cours  e"
"  AEN 466","  AIRCRAFT PROPULSION","s     REVIEW OF BASIC THERMODYNAMICS Basic thermodynamics, Processes, Gas laws and Properties Enthalpy, pressure temperature, entropy Introduction to heat transfer, heat exchangers Introduction to propulsion  8     AIRCRAFT PISTON ENGINES  The internal combustion engine process, brief history, GI and CI engines,4-stroke and 2- stroke engines, air standard cycles, various types of arrangements for multi cylinder aircraft engines ,their merits and operational efficiencies, cooling, lubricating and ignition systems, valve timing diagrams, IHP, BHP and SH-P, performance, effect of altitude, power required and power available, supercharging  10     AIRCRAFT GAS TURBUNE ENGINES  Air standard Brayton cycle, actual gas turbine engine cycle, compressor and turbine efficiencies , compressor and turbine work, centrifugal and axial type of compressors, their compressive action, relative merits in operations, combustion chambers, simplex and duplex burners, expansion process, turbine materials for different components, engine intake and exhaust nozzles, afterburners, thrust augmentation, turboprop, turbo shaft and turbofan engines, multi shaft gas turbine engines, thrust equation, installed and uninstalled thrust  10     PROPELLERS Ideal momentum theory, blade element theory, activity factor, airscrew coefficients, numerical problems on the performance of propellers, selection of propellers, fixed, variable and constant speed propellers, material for propellers, momentum theory applied to helicopter rotor  10     OTHER PROPULSION SYSTEMS Introduction to other propulsion systems such as Ram jet, Scram jet, Rocket propulsion,     Pulse detonation engine, electric and hybrid propulsion        Cours  e"
"  GSC101","  ENVIRONMENTAL SCIENCES","s     Multi-discipline nature of environmental studies as applied to different engineering streams -  6                        1 Definitions, scopes and explanations  2 Types of Ecosystems — System dynamics — Understanding ecosystems, Ecosystem 6 degradation, Resource utilization, Ecosystem diversity, Habitat classification  3 Natural Resources Renewable and non-renewable- Natural resources and associated 6 problems, Non-renewable resources, Renewable resources  4 Energy and Environment- Fossil fuel, Geothermal, tidal, nuclear, solar, wind, hydropower   6 biomass  5 Environment pollution- Air Pollution, Water Pollution, Soil Pollution, Marine Pollution, 6 Noise Pollution, Thermal Pollution, Nuclear hazards  6 Cleaner Production and life cycle analysis - LCA methodology, steps and tools, ELA and  6 Environment audit Environment Development and Society- Emerging technology for sustainable development  6  7 and environment management, public participation and provision in management and     legislation        Course"
" MAN 101"," MATHEMATICST"," 1 INFINITE SERIES 8  Infinite series and convergence, alternating series, power series and convergence Taylor’s and Maclaurin’s Series (Scope as in Chapter 8, Sections 81, 83 — 89 of Reference Book 1)     2 MULTIVARIABLE FUNCTIONS 10 Limit, Continuity and Partial Derivatives Euler’s Theoem for Homogeneous functions Differentiability, Linearization and Differentials Chain rule Extreme values and Saddle Points Lagrange multipliers Taylor’s Formula  (Scope as in Chapter 12, Sections 121 — 126, 128 — 1210 of Reference Book 1)     3 SOLID GEOMETRY 4 Cylinders and Quadric surfaces, Cylindrical and Spherical Coordinates (Scope as in Chapter10, Sections106 and 107 of Reference Book 1)     4 INTEGRAL CALCULUS 8 Area between plane curves Volumes of solids of revolution Lengths of plane curves Areas of surfaces of revolution Double integrals in rectangular and Polar form, Triple integrals in Rectangular, Cylindrical and Spherical coordinates, Substitutions in Multiple Integrals (Scope as in Chapter 5, Sections 51, 53, 55, 56 and Chapter 13 Sections 131, 133, 134,136 and 137 of Reference Book 1)     5 ORDINARY DIFFERENTIAL EQUATIONS 12 First order exact differential equations, Integrating factor, Orthogonal trajectories, Second and Higher order Linear Differential Equations with constant coefficients, Differential Operators, Methods of Variation of Parameters and Undetermined Coefficients, Euler Cauchy Equation, Wronskian (Scope as in Chapter 1, Section 15, 18 Chapter 2, 21-24, 26, 29-210, 213- 215 of Reference Book 2)           Course"
"  MAN 103","  PROBABILITY AND STATISTICS","s     RANDOM VARIABLES AND PROBABILITY DISTRIBUTIONS  Random variables, Discrete, Continuous and Joint Probability distributions, Marginal and Conditional distributions, Independent random variables, Expectation, Variance and Covariance, Means and variances of linear combinations of random variables, Chebyshev’s inequality, Binomial, Poisson, Uniform and Normal distributions, Normal and Poisson approximations to Binomial, Moments, Moment generating function  20     SAMPLING DISTRIBUTIONS  ESTIMATION  Population, Sample, Sampling distributions, Law of large numbers, Central limit theorem, Distribution of sample mean, Difference of means, Proportions and difference of proportions, Chi-square distribution, Student's t-distribution, Estimation of parameters, Point estimate, Confidence interval for mean, difference of means and proportions  16     TESTS OF HYPOTHESES Hypothesis, Test statistic, Critical region, Significance level, Single Sample and Two Samples tests for mean           Course"
" MAN10","

VECTOR CALCULUS, FOURIER SERIES AND LAPLACE TRANSFORM"," VECTOR CALCULUS 20  Gradient, Divergence and Curl — their physical interpretation and representation in        1 cylindrical and spherical coordinates Line, surface and volume integrals Green’s theorem in the plane, Stoke’s theorem, Divergence theorem Lrotational and Solenoidal Fields, Applications to Science and Engineering FOURIER SERIES 12 Periodic functions, Trigonometric series, Fourier Series, Euler’s formulae, Conditions for 2 existence of Fourier series, Even and odd functions, Half range expansions, Complex Fourier series, Applications of Fourier series, Parseval’s identity, Harmonic analysis LAPLACE TRANSFORM 10 3 Laplace transform, Inverse transform, properties, Transforms of derivatives and integrals,  Unit step function, Dirac’s delta function, Differentiation and integration of transforms, Applications to differential equations           Course"
" MAN 106"," PARTIAL DIFFERENTIAL EQUATIONS AND SPECIAL FUNCTIONS"," PARTIAL DIFFERENTIAL EQUATIONS 17 1 Formation and solution of first order partial differential equations, Linear equations of  higher order with constant coefficients, Applications to Engineering problems     SPECIAL FUNCTIONS 25 Series solution of differential equations, Power series methods, Series solution of Legendre’s differential equation Legendre’s polynomial, generating functions, Recurrence 2 relations, Frobenius method, Series solution of Bessel’s differential equation, Bessel’s functions, Modified Bessel’s functions, generating functions, Recurrence relations, Equations reducible to Bessel’s equation, Sturm Liouville’s problem, Eigen function expansions           Course"
"  MAN 109","  NUMERICAL ANALYSIS","           1 ERRORS 5Errors in numerical calculations, Absolute, relative and percentage errors, Round off and truncation errors, Error propagation, Loss of significant digits, Errors in series approximation, Speed of convergence                 SOLUTION OF EQUATIONS ab 2 Bisection method, Fixed point iteration and its convergence, Acceleration of convergence  using Aitken’s method Regula-Falsi, Newton-Raphson, Generalized Newton's, Chebyshev’s  and Halley's methods  INTERPOLATION 10 3 Lagrange Interpolation, Newton’s divided difference interpolation, Finite differences,  Newton’s, Bessel’s, Stirling’s and Guass’ difference formulae  NUMERICAL DIFFERENTIATION  INTEGRATION 8 4 Differentiation using differences, Integration using Newton-cote’s formulas with errors,  Gaussian Quadrature  SOLUTION OF LINEAR SYSTEM OF EQUATIONS 6 5 Direct methods - Gauss elimination, Partial pivoting, Complete pivoting, Gauss-Jordan and  factorization methods, Iterative methods-Gauss Siedal and Jacobi’s methods  NUMERICAL METHODS FOR DIFFERENTIAL EQUATIONS 6 6 Solution of first order differential equations using Taylor’s series, Euler’s, Picard’s and  Runge-Kutta method upto 4"" order, Predictor-Corrector methods (Adam’s and Milne’s method),           Course"
"  PYN101","  OSCILLATIONS AND OPTICS","s     ULTRASONICS Production, detection and uses of ultrasonics, reverberation, sabine’s formula (no derivation)  3     SHM Review of basic kinematics (displacement, velocity, acceleration, time period and phase of vibration) and dynamics (restoring force and energetics) of simple harmonic motion, differential equation of SHM, superposition of two SHM in one dimension, charge oscillations in LC circuits  4     DAMPED OSCILLATIONS Concept and cause of damping, differential equation of a damped oscillator and different kinds of damping, Methods of describing damping of an oscillator - logarithmic decrement, relaxation time, quality factor, band width Series LCR circuit as a damped oscillator     FORCED OSCILLATIONS States of forced oscillations, differential equation of forced oscillator — its displacement, velocity and impedance, behaviour of displacement and velocity with driver’s frequency, Power, bandwidth, Quality factor and amplification of forced oscillator, resonance in forced oscillators, forced oscillations in series LCR circuit     WAVE MOTION Wave equation and its solution, characteristic impedance of a string, reflection and transmission of waves on a string at a boundary, reflection and transmission of energy, the matching of impedances     INTERFERENCE Division of wave front and amplitude Fresnel’s biprism, Newton’s rings, Michelson interferometer and its applications for determination of ) and dh     DIFFRACTION Fresnel and Fraunhofer diffraction, qualitative changes in diffraction pattern on moving from single slit to double slit, plane transmission grating, dispersive power  resolving power of a grating     POLARIZATION Methods of polarization, analysis of polarized light, quarter and half wave plates, double refraction     LASERS Elementary idea of LASER production, spontaneous emission, stimulated emission, Einstein’s coefficients, Helium-Neon, Ruby and semiconductor lasers, applications of lasers     10  FIBRE OPTICS Basics of optical fibre - its numerical aperture, coherent bundle, step index and graded index fibre, material dispersion, fibre Optics sensors, applications of optical fibre in communication systems     11     HOLOGRAPHY Basic principle, theory and requirements"
"  PYN102","  CONDENSED MATTER PHYSICS","s     CRYSTAL STRUCTURE Space lattices and their symmetries, crystal structures (cubic and hexagonal cells), assignment of coordinates, directions and planes in crystals, linear, planer and space densities in crystals, close packed morphology (Hexagonal and cubic close packing), single and polycrystalline structures, interstitial spaces (trigonal, tetrahedral and octahedral voids, crystal Structure analysis, X-ray diffraction and Bragg’s law, crystal defects, Point, line, surface and volume imperfections  (11)     THEORY OF METALS Free electron theory, electrical properties, thermal properties, motion in magnetic field (cyclotron resonance), Zone theory Band theory of solids, Kronig- Penney Model (qualitative), conductors, insulators and semiconductors  ©)     DIELECTRIC MATERIALS Review of basic formulas, dielectric constant and polarizability, sources of polarizability, classical treatment of dipolar, ionic and electronic polarizability, piezoelectricity, ferroelectrcity  6)     MAGNETIC MATERIALS Review of basic formulas, magnetic susceptibility, classification of materials, Langevin diamagnetism, paramagnetism (only classical treatment), magnetism in metals, ferromagnetism in insulators, anti-ferromagnetism and ferrimagnetism, ferromagnetism in metals, ferromagnetic domains, hysteresis  (8)     SUPERCONDUCTIVITY Zero resistance, occurrence of superconductivity, Meissner effect, critical field, thermodynamics of superconducting transitions, electrodynamics of superconductors, qualitative idea of BCS theory  @)     SEMICONDUCTORS p-type and n-type semiconductors, statistics of electrons and holes, Hall effect (for single as well as both type of charge carriers)  @)     NANOTECHNOLOGY Introduction, Synthesis of Nanoparticles Mechanical Method, Sputtering, Chemical Vapour Deposition, Sol-gel Technique, Applications of Nanotechnology        @)"
"  PYN - 105","  MECHANICS"," 1 KINEMATICS OF A PARTICLE Introduction Rectilinear Kinematics General  5  Curvilinear Motion Curvilinear Motion Rectangular Components, Normal and Tangential Components, Cylindrical Components Absolute Dependent Motion Analysis of Two Particles Relative-Motion Analysis of Two Particles Using Translating Axes Motion of a Projectile     KINETICS OF A PARTICLE FORCE AND ACCELERATION Newton's Laws of  4 Motion The Equation of Motion Equation of Motion for a System of Particles Equations of Motion Rectangular Coordinates, Normal and Tangential Coordinates, Cylindrical Coordinates Central-Force Motion and Space Mechanics     KINETICS OF A PARTICLE WORK AND ENERGY The Work of a Force Principle  3 of Work and Energy Principle of Work and Energy for a System of Particles Power and Efficiency Conservative Forces and Potential Energy Conservation of Energy     KINETICS OF A PARTICLE IMPULSE AND MOMENTUM Principle of Linear  4 Impulse and Momentum Principle of Linear Impulse and Momentum for a System of Particles Conservation of Linear Momentum for a System of Particles Impact Angular Momentum Relation Between Moment of a Force and Angular Momentum Angular Impulse and Momentum Principles        PLANAR KINEMATICS OF A RIGID BODY Rigid-Body Motion Translation  4 Rotation About a Fixed Axis Absolute General Plane Motion Analysis Relative-MotionAnalysis Velocity, Instantaneous Center of Zero Velocity, Acceleration Relative-Motion Analysis using Rotating Axes     PLANAR KINETICS OF A RIGID BODY FORCE AND ACCELERATION Moment  4 of Inertia Planar Kinetic Equations of Motion Equations of Motion Translation, Rotation About a Fixed Axis, and General Plane Motion     PLANAR KINETICS OF A RIGID BODY WORK AND ENERGY Kinetic Energy  3 The Work of a Force The Work of a Couple Principle of Work and Energy Conservation of Energy     PLANAR KINETICS OF A RIGID BODY IMPULSE AND MOMENTUM Linear  3 and Angular Momentum Principle of Impulse and Momentum Conservation of Momentum Eccentric Impact     THREE-DIMENSIONAL KINEMATICS OF A RIGID BODY Rotation About a Fixed  3 Point The Time Derivative of a Vector Measured from a Fixed and Translating-Rotating System General Motion Relative-Motion Analysis using Translating and Rotating Axes     10  THREE-DIMENSIONAL KINETICS OF A RIGID BODY Moments and Products of  3 Inertia Angular Momentum Kinetic Energy Equations of Motion Gyroscopic Motion Torque-Free Motion           Course"
"  PYN-106"," S ELECTROMAGNETIC THEORY"," ‘VECTORS AND FIELDS 10  Cartesian coordinate System, Cylindrical and Spherical coordinate Systems, Constant coordinate surfaces, Del operator, Gradient, Divergence of a Vector and Divergence              1 Theorem, Curl of a vector and Stoke’s theorem, Gradient, Divergence, Curl and Laplacian in the three coordinate Systems, Laplacian of a scalar, Scalar  Vector Fields, Classification of Vector field Sinusoidally time-varying fields, Complex Numbers and Phasor technique  2 ELECTROSTATICS 10Field intensity, Gauss’s law  its applications, Maxwell’s 1 eqn (Electrostatics), Electric Energy and potential, the line integral, Potential gradient, the dipole fields, Energy density in an electrostatic field  Current and current density, Continuity of current, Metallic conductors, Conductor properties and boundary conditions, the nature of Dielectric materials and related Boundary conditions, Capacitance, Capacitance of a two-wire line, Current analogies  Electrostatic boundary-value problems, Laplace’s and Poisson’s equations, Uniqueness theorem, General procedure for solving Laplace’s and Poisson’s equation , Resistance and capacitance, Method of images     MAGNETOSTATICS  Biot-Savart’s law, Ampere’s circuital law, Applications of Ampere’s law, Magnetic flux and magnetic flux density-Maxwell’s eqn, Maxwell’s eqn for static electromagnetic fields, Scalar and vector magnetic potentials  Magnetic dipole, Force due to Magnetic field on a differential current element, force between  two differential current elements, Force and torque on a closed circuit, The nature of magnetic materials, Magnetization and permeability, Magnetic boundary conditions, Inductors and inductances, Magnetic energy, Magnetic circuits, Potential energy and force on magnetic materials  ll     MAXWELL’S EQUATIONS AND ELECTROMAGNETIC WAVE PROPAGATION Faraday’s law, Displacement current, Maxwell’s equations in point form, Maxwell’s equations in integral form, Kirchoff’s Voltage law and Kirchoff’s Current law from Maxwell’s equations, EM waves in general, EM wave propagation in Lossy Dielectrics, Wave propagation in lossless dielectrics, Plane waves in free space, Plane waves in Good conductors, Power  Poynting Vector, Reflection of a plane wave at normal incidence, Reflection of a plane wave at oblique incidence     ll"
"  CHN101","  APPLIED CHEMISTRY"," 1 WATER TREATMENT AND ITS ANALYSIS Boiler feed water and its problems,  7  Water Softening techniques, Domestic Water treatment, Chemical Analysis and related numerical problems     POLYMER CHEMISTRY Classification, Mechanism and methods of polymerization,  5 preparation, properties and uses of few engineering     SOLID STATE CHEMISTRY Introduction to structure and bonding-ionic solids, crystal  6 defects and applications of defect structure (transistors, rectifiers, photovoltaic cells and computer chips)Introduction to ceramics     LUBRICANTS/ FUEL CELL TECHNOLOGY/CORROSION Functions mechanism,  6 classification, properties and analysis of Lubricants and related numerical problems Introduction to electrochemistry, types of electrodes, Reference electrodes, Ion-selective electrodes, Concentration cells, Batteries, Fuel cells/ Types of corrosion, dry and wet corrosion and their mechanisms, types of electrochemical corrosion, factors influencing corrosion, Prevention of corrosion     ATOMIC AND MOLECULAR SPECTROSCOPY AAS- Principle, instrumentation and  10 applications of UV,IR and NMR spectroscopy and related problems     COORDINATION CHEMISTRY Crystal Field Theory, Splitting of octahedral,  4 tetrahedral and square planner complexes, Applications of crystal field theory     AROMATIC ELECTROPHILIC AND NUCLEOPHILIC SUBSTITUTION 4 Reaction mechanisms and applications           Course"
"  CHN-102","  PHYSICAL CHEMISTRY","s     CHEMICAL EQUILIBRIUM  General characteristics of chemical equilibrium, thermodynamic derivation of the law of chemical equilibrium, Van’t Hoff reaction isotherm Relation between Kp, Ke and Kx Temperature dependence of equilibrium constant-Van’t Hoff equation, Le Chatelier’s principle)  4     SOLUTIONS Ideal and non-ideal solutions, Raoults’s law, change of free energy, enthalpy, and entropy on mixing of liquids, distillation of binary solutions Partially miscible liquids such as Phenol- water, triethylamine- water, and Nicotine- water systems Henry’s law, Nernst distribution law, Colligative properties of dilute solutions Abnormal molar mass, degree of dissociation and association of solutes     CHEMICAL KINETICS Rate equation of reactions of various orders, rate mechanism, kinetics of complex reactions Concept of energy barrier and energy of activation Theories of reaction rates, measurement of extent of reaction, zero order reactions Rates of flow systems Lindemann theory of unimolecular reactions     SURFACE PHENOMENA Adsorption of gases by solids Types of adsorption, adsorption isotherms, Langmuir’s adsorption equation, BET equation for determination of surface area of adsorbents, applications of adsorption, catalysis, kinetics of surface reactions Introduction to micelles, emulsions and gels     PHASE EQUILIBRIA  Phase rule and its thermodynamic derivation One component systems-water, sulphur, Two component systems, construction and interpretation of general phase diagrams for liquid-vapour, liquid-liquid and liquid-solid systems Eutectics, freezing mixtures, ultra purity, zone refining     ELECTROCHEMISTRY Conductance of electrolytic solutions, transference number and its determination, Kohlrausch’s law of independent migration of ions, Interionic attraction theory, activity and activity coefficients of strong electrolytes, ionic equilibria Ionizaton of water, ionization constants of weak acids and weak bases, hydrolysis, pH, common ion effect, solubility product and salt effect        ELECTROCHEMICAL CELLS Reversible and irreversible cells, emf and its measurement, cell reactions and emf, thermodynamics of electrode potentials, half- cell potential and its determination, Nernst equation, concentration cells, liquid junction potential, determination of activity co-efficient from cell potential data, potentiometric titrations, A Number of"
"  CHN-103","  INORGANIC CHEMISTRY"," 1 QUANTUM THEORY AND ATOMIC STRUCTURE Introduction to wave mechanics,  4  the Schrodinger equation, the Schrodinger equation as applied to hydrogen atom, the origin of quantum numbers and shapes of orbitalsCHEMICAL BONDING Molecular orbital and valence bond theories of bond formation  7 and application of molecular orbital theory to the formation of homonuclear and heteronuclear diatomic molecules     THE SOLID STATE A recapitulation of close packing of spheres, structures of NaCl,  4 CsCl, ZnS, CaF2, crystal defects and applications of defect structures (transistors, rectifiers, photovoltaic cells and computer chips)     COORDINATION COMPOUNDS Part 1Werner’s theory, effective atomic number,  6 bonding of transition metal complexes valence bond theory, crystal field theory, crystal field splitting in tetrahedral, octahedral and distorted octahedral (square planar) crystal fields Thermodynamic aspects of coordination compounds (crystal field stabilization energies of octahedral and tetrahedral complexes, spectrochemical series)     COORDINATION COMPOUNDS Part2 Kinetic aspects of coordination compounds  6 (substitution reactions in complexes with coordination number 4 and 6 and their mechanism - SN, SN’) Magnetic behaviour of complexes — Para magnetism, diamagnetism, ferromagnetism and antiferromagnetism and measurement ofmagnetic susceptibility of complexes by Guoy’s method     ORGANOMETALLIC COMPOUNDS Nomenclature, types of ligands and bonding in  5 organometallic compounds, use of organometallics in industry     INORGANIC POLYMERS TYPES of inorganic polymers, polyphosphazenes,  5 polysiloxanes —their structures and properties     ROLE OF METALS IN BIOLOGICAL SYSTEMS Bio-inorganic Chemistry of Iron —  5 Heme proteins  Non-Heme iron proteins bioinorganic chemistry of cobalt-vitamin B12 and metalloenzymes           Course"
"  CHN-104","  PHYSICAL CHEMISTRY","res     CHEMICAL EQUILIBRIUM thermodynamic derivation of the law of chemical  5 equilibrium, Van’t Hoff reaction isotherm Relation between Kp, Ke and Kx Temperature dependence of equilibrium constant- Le Chatelier’s principle     SOLUTIONS Raoults’s law, change of free energy, enthalpy, and entropy on mixing of  8 liquids, distillation of binary solutions Partially miscible liquids Henry’s law, Nernst distribution law, Colligative properties of dilute solutions Abnormal molar mass, degree of dissociation and association of solutes     CHEMICAL KINETICS Rate equation of various orders, rate mechanism, kinetics of  8 complex reactions Theories of reaction rates, measurement of extent of reaction, Rates of flow systems Lindemann theory of unimolecular reactions     SURFACE PHENOMENA Adsorption of gases by solids, adsorption isotherms,  6 Langmuir’s adsorption equation, BET equation for determination of surface area of adsorbents, applications of adsorption, catalysis, kinetics of surface reactions Introduction to micelles, emulsions and gels     PHASE EQUILIBRIA  Phase rule and its thermodynamic derivation One component  6 systems-water, sulphur, Two component systems, construction and interpretation of general phase diagrams for liquid-vapour, liquid-liquid and liquid-solid systems Eutectics, freezing mixtures, ultra purity, zone refining     ELECTROCHEMISTRY transference number and its determination, Kohlrausch’s law of  5 independent migration of ions, Interionic attraction theory, activity and activity coefficients of strong electrolytes, ionic equilibria Ionizaton of water, ionization constants of weak acids and weak bases, common ion effect, solubility product and salt effect     ELECTROCHEMICAL CELLS Reversible and irreversible cells, emf and its  4 measurement, cell reactions and emf, thermodynamics of electrode potentials, half- cell potential and its determination, Nernst equation, concentration cells, liquid junction potential, determination of activity co-efficient from cell potential data, potentiometric titrations           Course"
" HSS 101"," ETHICS AND SELF AWARENESS"," 1 INTRODUCTION TO ETHICS 6 Concept of Ethics — Nature, Scope, Sources, Types, Functions and Factors influencing Ethics, Approaches to Ethics — Psychological, Philosophical and Social, Broader Ethical Issues in Society 2 VALUES, NORMS, STANDARDS AND MORALITY 4 Concept and Role, Relation with Ethics, Psycho-Social Theories of Moral Development — Kohlberg and Carol Gilligan 3 ETHICS AND BUSINESS 5 Concept of Business Ethics — Nature, Objectives and Factors influencing Business Ethics, 3 C’s of Business Ethics, Ethics in Business Activities, Ethical Dilemmas in Business, Managing Ethics 4 SELF-AWARENESS 4 Concept of Self Awareness — Need, Elements, Self Assessment - SWOT Analysis, Self Concepts — Self-Knowledge, Assertiveness and Self-Confidence, Self-Esteem 5 SELF-DEVELOPMENT 9 Concept of Self-Development, Social Intelligence, Emotional Intelligence, Managing Time and Stress, Positive Human Qualities (Self-Efficacy, Empathy, Gratitude, Compassion, Forgiveness and Motivation), Personality Development Models — Johari Window, Transactional Analysis, Myers Briggs Type Indicator, Self-Awareness and Self- Development Exercises Course"
" HSS 102"," __  COMMUNICATION SKILLS (BASIC"," 1 FUNDAMENTALS OF COMMUNICATION SKILLS 3 Scope and Significance of Communication Skills, Listening, Speaking, Reading and Writing WRITING SKILLS 3 2 Basics of Grammar — Placing of Subject and Verb, Parts of Speech, Uses of Tenses, Active- Passive, Narration ‘VOCABULARY BUILDING AND WRITING 3 3 Word Formation  Synonyms, Antonyms, Words Often Confused, One-Word Substitutes, Idioms and Phrasal Verbs, Abbreviations of Scientific and Technical Words 4 SPEAKING SKILLS 3 Introduction to Phonetic Sounds  Articulation, Word Accent, Rhythm and Intonation 5 READING AND COMPREHENSION 2 Two comprehensive prose passages z Z Number of"
